"idx","tic","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Exchange","MarketCap1","X1","X2","X3","X4","X5","X6","score","tic.y"
1634,"wix","Wix.com Ltd.",40.34,"$1.62B",2013,"Technology","Computer Software: Programming, Data Processing","NASDAQ",1620,0,0.01,0,0.64,1.63,1.09,3.25509205027071,"wix"
709,"hlf","Herbalife LTD.",60.5,"$5.62B",2004,"Health Care","Other Pharmaceuticals","NYSE",5620,-0.02,-0.01,0,5.34,1.72,1.19,3.25311339516059,"hlf"
1543,"ugp","Ultrapar Participacoes S.A.",22.66,"$12.61B",2000,"Public Utilities","Oil/Gas Transmission","NYSE",12610,-0.01,-0.01,0,2.29,1.3,1.19,3.18577979206596,"ugp"
633,"ghc","Graham Holdings Company",507.82,"$2.85B",2000,"Consumer Services","Other Consumer Services","NYSE",2850,-0.02,0,0.01,2.08,1.07,1.06,3.16319889705855,"ghc"
739,"htht","China Lodging Group, Limited",44.69,"$2.8B",2010,"Consumer Services","Hotels/Resorts","NASDAQ",2800,-0.01,0.01,0.01,0.6,0.94,1.51,3.14933972477772,"htht"
1073,"ntes","NetEase, Inc.",217.71,"$28.62B",2000,"Miscellaneous","Business Services","NASDAQ",28620,0.04,0,-0.01,1.3,0.93,1.29,3.13049662114799,"ntes"
268,"cce","Coca-Cola European Partners plc",38.61,"$8.8B",2016,"Consumer Non-Durables","Beverages (Production/Distribution)","NYSE",8800,0,0,0,2.15,1.1,0.97,3.07545698937849,"cce"
798,"irbt","iRobot Corporation",40.42,"$1.1B",2005,"Consumer Durables","Consumer Electronics/Appliances","NASDAQ",1100,0,0.01,0,1.09,1.2,1.12,3.07398343088503,"irbt"
1347,"sig","Signet Jewelers Limited",80.65,"$6.29B",2000,"Consumer Services","Consumer Specialties","NYSE",6290,-0.03,-0.03,0.01,2.63,2.32,1.56,3.07220879545453,"sig"
746,"hway","Healthways, Inc.",24.99,"$918.1M",2000,"Health Care","Hospital/Nursing Management","NASDAQ",918.1,0.02,0,0,1.15,1.02,1.08,3.070611190675,"hway"
696,"hds","HD Supply Holdings, Inc.",35.6,"$7.15B",2013,"Consumer Services","Office Equipment/Supplies/Services","NASDAQ",7150,0,-0.01,0,1.37,1.45,1.19,3.06135615476404,"hds"
660,"gpor","Gulfport Energy Corporation",28.57,"$3.58B",2000,"Energy","Oil & Gas Production","NASDAQ",3580,0.03,0.02,-0.01,1.31,0.9,0.94,3.0578620254636,"gpor"
905,"lpla","LPL Financial Holdings Inc.",29.24,"$2.6B",2010,"Finance","Investment Bankers/Brokers/Service","NASDAQ",2600,0.01,0.01,0,0.86,0.96,1.21,3.05291193336031,"lpla"
1377,"sny","Sanofi",38.79,"$99.85B",2000,"Health Care","Major Pharmaceuticals","NYSE",99850,0.01,-0.01,0,1.14,1.52,1.07,3.05243519292579,"sny"
1270,"rjf","Raymond James Financial, Inc.",57.17,"$8.1B",2000,"Finance","Investment Bankers/Brokers/Service","NYSE",8100,0.01,0.01,0,1.39,0.94,1.02,3.04475078253485,"rjf"
1631,"wgp","Western Gas Equity Partners, LP",36.54,"$8B",2012,"Public Utilities","Natural Gas Distribution","NYSE",8000,0,0,0,1,1.24,1.29,3.01749370363027,"wgp"
1652,"wrb","W.R. Berkley Corporation",58.25,"$7.15B",2000,"Finance","Property-Casualty Insurers","NYSE",7150,-0.01,0,0,1.75,1.18,1.19,2.95757636012422,"wrb"
447,"dltr","Dollar Tree, Inc.",85.5,"$20.15B",1995,"Consumer Services","Department/Specialty Retail Stores","NASDAQ",20150,0,-0.04,0,2,2.09,1.42,2.92391423314734,"dltr"
1122,"opht","Ophthotech Corporation",53.22,"$1.89B",2013,"Health Care","Major Pharmaceuticals","NASDAQ",1890,0.02,0.01,-0.02,1.32,1.4,1.11,2.91673842045151,"opht"
729,"hrc","Hill-Rom Holdings Inc",59.26,"$3.88B",2000,"Health Care","Medical/Dental Instruments","NYSE",3880,0.01,0,0,2.12,1.07,0.8,2.91567512392959,"hrc"
713,"hmc","Honda Motor Company, Ltd.",30.23,"$54.48B",2000,"Capital Goods","Auto Manufacturing","NYSE",54480,-0.01,0,0.01,1.53,1.08,1.05,2.91083991045271,"hmc"
196,"bku","BankUnited, Inc.",31.33,"$3.26B",2011,"Finance","Savings Institutions","NYSE",3260,0.02,0.01,0,1.29,0.89,0.9,2.88548714101872,"bku"
1034,"nbix","Neurocrine Biosciences, Inc.",49.54,"$4.3B",1996,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ",4300,0.01,0,0,0.79,1.39,1.08,2.88244934492861,"nbix"
492,"efii","Electronics for Imaging, Inc.",46.93,"$2.19B",1992,"Technology","Computer Communications Equipment","NASDAQ",2190,0.01,0.01,0,1.33,1.04,0.93,2.8417576131361,"efii"
1427,"swft","Swift Transportation Company",18.8,"$2.51B",2010,"Transportation","Trucking Freight/Courier Services","NYSE",2510,0.01,-0.01,0,1,1.32,1.21,2.82068220013488,"swft"
1429,"swk","Stanley Black & Decker, Inc.",122.75,"$18.46B",2000,"Capital Goods","Industrial Machinery/Components","NYSE",18460,0.01,0,0,1.84,0.95,0.96,2.78267860891868,"swk"
1050,"nhi","National Health Investors, Inc.",80.04,"$3.13B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",3130,-0.02,0.01,0,1.69,1.23,1.12,2.77061323973193,"nhi"
1695,"zion","Zions Bancorporation",29.67,"$6.09B",2000,"Finance","Major Banks","NASDAQ",6090,0.01,0,0,1.68,1.03,0.96,2.75477040558415,"zion"
238,"c","Citigroup Inc.",47.11,"$136.87B",2000,"Finance","Major Banks","NYSE",136870,0.01,0,0,1.52,1.04,1.01,2.73595315487057,"c"
387,"ctas","Cintas Corporation",115.71,"$12.06B",1983,"Consumer Non-Durables","Apparel","NASDAQ",12060,0,0,0.01,0.82,0.75,1.35,2.73097759636987,"ctas"
1376,"snx","Synnex Corporation",105.62,"$4.2B",2003,"Technology","Retail: Computer Software & Peripheral Equipment","NYSE",4200,-0.01,0,0.01,1.67,1.1,0.94,2.71392934582651,"snx"
1094,"nycb","New York Community Bancorp, Inc.",14.59,"$7.11B",2000,"Finance","Banks","NYSE",7110,0.01,0,0,1.42,1.07,1.02,2.70145401705026,"nycb"
868,"lbrdk","Liberty Broadband Corporation",68.28,"$12.4B",2000,"Consumer Services","Television Services","NASDAQ",12400,0,0,0,1.38,1.19,1.11,2.69872050025316,"lbrdk"
1518,"ttm","Tata Motors Ltd",38.76,"$26.32B",2000,"Capital Goods","Auto Manufacturing","NYSE",26320,0.02,0,-0.01,1.73,1.1,1,2.6745649418933,"ttm"
1431,"swn","Southwestern Energy Company",14.36,"$7.09B",2000,"Energy","Oil & Gas Production","NYSE",7090,0.02,0.01,-0.01,1.65,0.93,0.97,2.66708698311911,"swn"
546,"ew","Edwards Lifesciences Corporation",115.26,"$24.54B",2000,"Health Care","Industrial Specialties","NYSE",24540,0,-0.01,0.01,0.83,1.05,1.3,2.65822187175383,"ew"
1436,"syk","Stryker Corporation",114.44,"$42.84B",2000,"Health Care","Medical/Dental Instruments","NYSE",42840,0.01,0,0,1.24,1.08,1.07,2.64769040548583,"syk"
525,"eqt","EQT Corporation",71.68,"$12.38B",2000,"Energy","Oil & Gas Production","NYSE",12380,0,0,0.01,1.02,1.02,1.07,2.64574627790584,"eqt"
586,"fl","Foot Locker, Inc.",66.54,"$9B",2000,"Consumer Services","Clothing/Shoe/Accessory Stores","NYSE",9000,-0.01,-0.01,0.02,0.8,0.97,1.38,2.6103342958819,"fl"
1373,"snn","Smith & Nephew SNATS, Inc.",32.98,"$15.1B",2000,"Health Care","Industrial Specialties","NYSE",15100,0.01,-0.01,-0.01,3.64,1.31,1.02,2.58948631236552,"snn"
379,"csco","Cisco Systems, Inc.",31.35,"$157.68B",1990,"Technology","Computer Communications Equipment","NASDAQ",157680,0,0.01,0,0.87,0.99,1.24,2.57926883899299,"csco"
178,"bery","BPC Acquisition Corp",44.92,"$5.46B",2012,"Consumer Non-Durables","Plastic Products","NYSE",5460,-0.01,0.01,0,1.25,1.32,1.02,2.5493894800915,"bery"
123,"asna","Ascena Retail Group, Inc.",8.66,"$1.68B",2000,"Consumer Services","Clothing/Shoe/Accessory Stores","NASDAQ",1680,-0.01,-0.01,0.02,1.21,1.03,1.16,2.52068534481603,"asna"
1355,"sjm","J.M. Smucker Company (The)",138.98,"$16.18B",2000,"Consumer Non-Durables","Packaged Foods","NYSE",16180,-0.01,-0.03,0.01,1.02,1.8,1.36,2.50981041476681,"sjm"
372,"crm","Salesforce.com Inc",80.03,"$54.35B",2004,"Technology","Computer Software: Prepackaged Software","NYSE",54350,0,0.01,0,0.97,1.07,1.13,2.5012125652693,"crm"
585,"fizz","National Beverage Corp.",50.78,"$2.36B",2000,"Consumer Non-Durables","Beverages (Production/Distribution)","NASDAQ",2360,0.02,0,-0.03,1.31,1.69,1.42,2.50023162876518,"fizz"
572,"feic","FEI Company",106.68,"$4.38B",1995,"Capital Goods","Biotechnology: Laboratory Analytical Instruments","NASDAQ",4380,0,0,0,1.25,1.12,1.16,2.48066010734358,"feic"
1282,"rop","Roper Technologies, Inc.",177.8,"$18.02B",1992,"Capital Goods","Industrial Machinery/Components","NYSE",18020,0.01,0,0,1.27,0.92,1.13,2.47193954060858,"rop"
504,"eme","EMCOR Group, Inc.",57.01,"$3.47B",2000,"Capital Goods","Engineering & Construction","NYSE",3470,-0.01,0.01,0,1.12,1.28,1.08,2.47156175361586,"eme"
431,"dfs","Discover Financial Services",58.46,"$23.6B",2000,"Finance","Finance: Consumer Services","NYSE",23600,0.01,0,0,1.58,1.01,0.95,2.47126377032998,"dfs"
107,"apd","Air Products and Chemicals, Inc.",154.25,"$33.4B",2000,"Basic Industries","Major Chemicals","NYSE",33400,-0.01,0,0.01,1.25,0.95,1.15,2.47123059921673,"apd"
943,"md","Mednax, Inc",62.73,"$5.87B",2000,"Health Care","Hospital/Nursing Management","NYSE",5870,-0.01,0,0,1.53,1.23,1.13,2.455300607144,"md"
1383,"spgi","S&P Global Inc.",121.57,"$32.09B",2000,"Finance","Finance: Consumer Services","NYSE",32090,0,0,0,1.78,1.02,1.02,2.45013207370504,"spgi"
272,"ccl","Carnival Corporation",47.1,"$36.14B",1987,"Consumer Services","Marine Transportation","NYSE",36140,0,0.01,0,1.27,1.1,0.98,2.43189408235659,"ccl"
1263,"rh","Restoration Hardware Holdings Inc.",32.59,"$1.32B",2012,"Consumer Services","Other Specialty Stores","NYSE",1320,-0.06,0,0.03,1.56,1.38,1.4,2.41739912096117,"rh"
286,"cfg","Citizens Financial Group, Inc.",24.12,"$12.53B",2014,"Finance","Major Banks","NYSE",12530,0.02,0,0,1.42,0.92,0.9,2.40234382544803,"cfg"
1554,"unm","Unum Group",34.74,"$8.15B",2000,"Finance","Accident &Health Insurance","NYSE",8150,0,0,0,1.6,1.09,1.03,2.40167883421746,"unm"
1133,"p","Pandora Media, Inc.",14.12,"$3.26B",2011,"Consumer Services","Broadcasting","NYSE",3260,-0.01,0.02,0,1.16,1.11,0.99,2.39860699915574,"p"
1660,"wu","Western Union Company (The)",21.61,"$10.54B",2000,"Miscellaneous","Business Services","NYSE",10540,0.01,0,0,1.09,1.2,0.99,2.39621344325816,"wu"
930,"man","ManpowerGroup",71.94,"$4.93B",2000,"Technology","Professional Services","NYSE",4930,0,0.01,0,1.21,0.99,1.07,2.3937512512162,"man"
1137,"pag","Penske Automotive Group, Inc.",44.35,"$3.78B",2000,"Consumer Durables","Automotive Aftermarket","NYSE",3780,0,0.01,0,1.02,1.11,1.06,2.3933956882097,"pag"
794,"ipgp","IPG Photonics Corporation",87.05,"$4.63B",2006,"Technology","Semiconductors","NASDAQ",4630,0,0.01,0,1,1.12,1.06,2.38990716279288,"ipgp"
376,"cs","Credit Suisse Group",12.35,"$25.7B",2000,"Finance","Investment Bankers/Brokers/Service","NYSE",25700,0,0.01,0,1.71,1.01,0.86,2.36728358058693,"cs"
363,"cprt","Copart, Inc.",51.58,"$5.64B",1994,"Consumer Durables","Automotive Aftermarket","NASDAQ",5640,-0.01,0,0.01,1.19,1.08,1.06,2.36261093612008,"cprt"
1014,"mth","Meritage Corporation",35.7,"$1.43B",2000,"Capital Goods","Homebuilding","NYSE",1430,0,0.01,0,1.4,1.12,0.9,2.35508781770048,"mth"
1232,"qlys","Qualys, Inc.",35.23,"$1.25B",2012,"Technology","Computer Software: Prepackaged Software","NASDAQ",1250,0.01,0,0.02,0.46,0.75,1.11,2.350884310481,"qlys"
187,"big","Big Lots, Inc.",50.57,"$2.24B",2000,"Consumer Services","Department/Specialty Retail Stores","NYSE",2240,-0.05,0,0,3.45,1.81,1.29,2.34717137941121,"big"
1004,"msgn","MSG Networks Inc.",17.71,"$1.33B",2000,"Consumer Services","Television Services","NYSE",1330,-0.01,-0.02,0.03,0.71,1.24,1.34,2.32843758262927,"msgn"
1653,"wri","Weingarten Realty Investors",41.3,"$5.28B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",5280,-0.01,0.01,0,1.67,1.01,1.02,2.30807015950428,"wri"
1446,"tcb","TCF Financial Corporation",14.32,"$2.45B",2000,"Finance","Major Banks","NYSE",2450,0.01,0,0,1.73,0.96,0.89,2.30091733875016,"tcb"
780,"ing","ING Group, N.V.",12.14,"$46.98B",1997,"Finance","Commercial Banks","NYSE",46980,-0.01,0.01,0,1.93,0.99,0.93,2.28672473851072,"ing"
1258,"rf","Regions Financial Corporation",9.79,"$12.29B",2000,"Finance","Major Banks","NYSE",12290,0.01,0,0,1.28,1.03,1.01,2.28513898922632,"rf"
1560,"uri","United Rentals, Inc.",82.26,"$7.09B",1997,"Technology","Diversified Commercial Services","NYSE",7090,0.01,0,0,1.33,1.01,1,2.26373006035354,"uri"
1611,"wb","Weibo Corporation",48.38,"$10.27B",2014,"Technology","Computer Software: Programming, Data Processing","NASDAQ",10270,0.05,0.01,-0.02,1.38,1.07,1.08,2.25803744938865,"wb"
565,"fcs","Fairchild Semiconductor International, Inc.",19.9,"$2.29B",1999,"Technology","Semiconductors","NASDAQ",2290,0,0,0,1.17,1.37,0.97,2.25599650728611,"fcs"
579,"finl","The Finish Line, Inc.",23.72,"$983.11M",1992,"Consumer Services","Clothing/Shoe/Accessory Stores","NASDAQ",983.11,0.01,0,0,1,0.91,1.19,2.24386079447909,"finl"
1587,"vmw","Vmware, Inc.",74.25,"$31.51B",2007,"Technology","Computer Software: Prepackaged Software","NYSE",31510,0,0.01,0,0.77,1.04,1.17,2.24081209098604,"vmw"
1032,"nav","Navistar International Corporation",14.1,"$1.15B",2000,"Capital Goods","Auto Manufacturing","NYSE",1150,-0.01,0,0.01,1.27,1.04,1.03,2.23898755739183,"nav"
396,"cuz","Cousins Properties Incorporated",10.63,"$2.23B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",2230,-0.01,0.01,0,1.41,1.01,1.1,2.22064074949793,"cuz"
1584,"vly","Valley National Bancorp",9.52,"$2.42B",2000,"Finance","Major Banks","NYSE",2420,0.01,0,0,1.67,0.92,0.92,2.20782439485698,"vly"
1672,"xlnx","Xilinx, Inc.",54.18,"$13.73B",1990,"Technology","Semiconductors","NASDAQ",13730,0,0.01,0,0.94,1.02,1.11,2.19978552655917,"xlnx"
1283,"rost","Ross Stores, Inc.",63.26,"$25.27B",1985,"Consumer Services","Clothing/Shoe/Accessory Stores","NASDAQ",25270,0,-0.01,0.01,0.7,1.02,1.27,2.19911953952568,"rost"
1516,"ttc","Toro Company (The)",97.98,"$5.39B",2000,"Capital Goods","Tools/Hardware","NYSE",5390,-0.01,0,0.01,0.66,0.86,1.4,2.19784795645467,"ttc"
608,"frt","Federal Realty Investment Trust",159.1,"$11.36B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",11360,0,0,0,1.59,1.03,1.03,2.19545864118783,"frt"
432,"dft","Dupont Fabros Technology, Inc.",43,"$3.25B",2007,"Finance","Real Estate","NYSE",3250,0.01,-0.01,-0.01,1.18,1.44,1.2,2.17255419699517,"dft"
1375,"snv","Synovus Financial Corp.",32.65,"$4.01B",2000,"Finance","Major Banks","NYSE",4010,0.01,0,0,1.26,0.96,1.04,2.16756526073274,"snv"
454,"doc","Physicians Realty Trust",20.92,"$2.82B",2013,"Consumer Services","Real Estate Investment Trusts","NYSE",2820,-0.03,0.01,0,2.74,1.23,0.98,2.16573439308501,"doc"
832,"kalu","Kaiser Aluminum Corporation",84.19,"$1.51B",2000,"Capital Goods","Metal Fabrications","NASDAQ",1510,-0.01,0.01,0,1.6,1.12,0.94,2.16492080524598,"kalu"
322,"cma","Comerica Incorporated",46.85,"$8.15B",2000,"Finance","Major Banks","NYSE",8150,0.02,0,0,0.89,0.7,1.2,2.15996768730688,"cma"
878,"lfus","Littelfuse, Inc.",126.99,"$2.85B",2000,"Consumer Durables","Electrical Products","NASDAQ",2850,0.02,0.01,0,0.93,0.84,0.91,2.14502262866507,"lfus"
59,"akam","Akamai Technologies, Inc.",55.31,"$9.66B",1999,"Miscellaneous","Business Services","NASDAQ",9660,0.01,0.01,0,1.24,0.97,0.86,2.14328002034615,"akam"
161,"bbl","BHP Billiton plc",27.75,"$73.83B",2000,"Energy","Coal Mining","NYSE",73830,0,0,0,1.58,1.06,1,2.13478148666899,"bbl"
375,"crzo","Carrizo Oil & Gas, Inc.",38,"$2.24B",1997,"Energy","Oil & Gas Production","NASDAQ",2240,0.04,0,-0.01,1.42,0.93,1.02,2.10197746269345,"crzo"
1615,"wcc","WESCO International, Inc.",62.41,"$2.64B",1999,"Consumer Non-Durables","Telecommunications Equipment","NYSE",2640,0.01,0.01,0,1.06,0.94,0.94,2.1012625474411,"wcc"
1400,"ssys","Stratasys, Ltd.",23.05,"$1.2B",1994,"Technology","Computer peripheral equipment","NASDAQ",1200,-0.01,0.02,0.01,0.74,1.04,0.85,2.09678044727782,"ssys"
688,"hban","Huntington Bancshares Incorporated",9.69,"$7.74B",2000,"Finance","Major Banks","NASDAQ",7740,0.01,0,-0.01,0.87,1.06,1.76,2.05151574530214,"hban"
58,"ajg","Arthur J. Gallagher & Co.",49.02,"$8.68B",2000,"Finance","Specialty Insurers","NYSE",8680,0,0,0,0.83,0.92,1.36,2.03481302343179,"ajg"
1,"a","Agilent Technologies, Inc.",47.32,"$15.4B",1999,"Capital Goods","Biotechnology: Laboratory Analytical Instruments","NYSE",15400,0,0,0,0.79,0.97,1.34,2.03049115863658,"a"
873,"ldos","Leidos Holdings, Inc.",39.55,"$2.88B",2000,"Technology","EDP Services","NYSE",2880,0,0,0.01,0.47,0.94,1.2,2.02922775274906,"ldos"
205,"bmrn","BioMarin Pharmaceutical Inc.",96.22,"$15.73B",1999,"Health Care","Major Pharmaceuticals","NASDAQ",15730,0.01,0.01,0,0.67,1.17,0.91,2.00576124543679,"bmrn"
1647,"wpg","WP Glimcher Inc.",13.53,"$2.51B",2014,"Consumer Services","Real Estate Investment Trusts","NYSE",2510,0,0.01,0,1.1,1.1,0.95,1.99727253472884,"wpg"
175,"beav","B/E Aerospace, Inc.",50.1,"$5.09B",1990,"Consumer Durables","Industrial Specialties","NASDAQ",5090,0,0,0.01,0.71,1.05,1.02,1.96915539036056,"beav"
1224,"px","Praxair, Inc.",121.82,"$34.75B",2000,"Basic Industries","Major Chemicals","NYSE",34750,-0.01,0,0.01,0.81,0.7,1.41,1.95662029589149,"px"
1450,"td","Toronto Dominion Bank (The)",44.11,"$81.78B",2000,"Finance","Commercial Banks","NYSE",81780,-0.01,0,0,1.3,1.17,1.15,1.95638876501868,"td"
857,"krg","Kite Realty Group Trust",28.81,"$2.4B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE",2400,-0.01,0.01,0,1.09,1.16,1.06,1.94992986686748,"krg"
911,"lsxmk","Liberty Media Corporation",32.99,"$15.44B",2000,"Consumer Services","Broadcasting","NASDAQ",15440,0.01,0,-0.01,1.56,1.15,1.03,1.94932027073639,"lsxmk"
1568,"v","Visa Inc.",80.57,"$173.17B",2000,"Miscellaneous","Business Services","NYSE",173170,0,0,0,1.2,1.11,1.07,1.94910392859587,"v"
1405,"sti","SunTrust Banks, Inc.",43.16,"$21.4B",2000,"Finance","Major Banks","NYSE",21400,0.01,0,0,1.33,0.88,1.02,1.94649651997476,"sti"
611,"fti","FMC Technologies, Inc.",28.06,"$6.33B",2000,"Energy","Metal Fabrications","NYSE",6330,-0.02,0,0.02,1.37,0.92,1.03,1.93965186604751,"fti"
677,"gww","W.W. Grainger, Inc.",232.66,"$14.06B",2000,"Consumer Services","Office Equipment/Supplies/Services","NYSE",14060,0.01,0,0,1.55,0.93,0.9,1.93788574492223,"gww"
928,"maa","Mid-America Apartment Communities, Inc.",93.77,"$7.08B",1994,"Consumer Services","Real Estate Investment Trusts","NYSE",7080,-0.01,0,0,1.24,0.92,1.34,1.93642783912019,"maa"
1536,"ubs","UBS AG",14.03,"$52B",2014,"Finance","Major Banks","NYSE",52000,0,0.02,0,1,0.98,0.88,1.92870075174661,"ubs"
125,"athn","athenahealth, Inc.",122.09,"$4.8B",2007,"Miscellaneous","Business Services","NASDAQ",4800,-0.02,0,0,1.69,1.17,1.15,1.91477554011991,"athn"
811,"ivz","Invesco Plc",30.88,"$12.66B",2000,"Finance","Investment Managers","NYSE",12660,0,0,0,1.37,1.09,1.01,1.908077364169,"ivz"
1273,"rlj","RLJ Lodging Trust",23.3,"$2.9B",2011,"Consumer Services","Real Estate Investment Trusts","NYSE",2900,0,0,0,1.15,1.18,1.03,1.89850623397963,"rlj"
1314,"sbux","Starbucks Corporation",57.29,"$84.02B",1992,"Consumer Services","Restaurants","NASDAQ",84020,0,0.01,0,0.89,1.11,1,1.89108938188813,"sbux"
192,"bk","Bank Of New York Mellon Corporation (The)",40.85,"$43.61B",2000,"Finance","Major Banks","NYSE",43610,0.01,0,0,1.49,0.89,0.94,1.89065196116089,"bk"
1499,"trn","Trinity Industries, Inc.",24.46,"$3.73B",2000,"Capital Goods","Railroads","NYSE",3730,0,0,0.01,0.81,0.94,1.04,1.88956932510411,"trn"
269,"cci","Crown Castle International Corporation",93.26,"$31.48B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",31480,-0.01,0,0,1.34,1.17,1.12,1.88870400632486,"cci"
1447,"tcbi","Texas Capital Bancshares, Inc.",51.8,"$2.38B",2003,"Finance","Major Banks","NASDAQ",2380,0.01,0,0,1.19,1.01,0.97,1.88152805400207,"tcbi"
602,"fold","Amicus Therapeutics, Inc.",6.98,"$992.13M",2007,"Health Care","Major Pharmaceuticals","NASDAQ",992.13,0,0,0,1.29,1.24,0.93,1.87328617122141,"fold"
1169,"pfg","Principal Financial Group Inc",48.26,"$13.88B",2001,"Finance","Accident &Health Insurance","NYSE",13880,0.01,0.01,0,1.28,0.86,0.86,1.86713655227347,"pfg"
1204,"pps","Post Properties, Inc.",65.84,"$3.52B",1993,"Consumer Services","Real Estate Investment Trusts","NYSE",3520,-0.01,0,0,1.03,0.96,1.46,1.86465387066181,"pps"
1247,"rbs","Royal Bank Scotland plc (The)",5.17,"$30.39B",2000,"Finance","Commercial Banks","NYSE",30390,0,0.01,0,1.18,1.07,0.91,1.85924783130278,"rbs"
1617,"wcn","Waste Connections, Inc.",76.64,"$13.44B",2000,"Public Utilities","Environmental Services","NYSE",13440,-0.01,0,0,2.14,1.04,0.9,1.84262859436104,"wcn"
1080,"nuva","NuVasive, Inc.",64.07,"$3.22B",2004,"Health Care","Medical/Dental Instruments","NASDAQ",3220,0.01,0,-0.01,1.43,1.23,1,1.83625412828262,"nuva"
896,"lnce","Snyder&#39;s-Lance, Inc.",35.76,"$3.44B",2000,"Consumer Non-Durables","Specialty Foods","NASDAQ",3440,0,0.01,0,1.22,1.01,0.93,1.83211186066395,"lnce"
882,"lho","LaSalle Hotel Properties",28.51,"$3.22B",1998,"Consumer Services","Real Estate Investment Trusts","NYSE",3220,0,0,0,1.21,1.14,1.02,1.8316548146642,"lho"
1676,"xray","DENTSPLY SIRONA Inc.",61.36,"$14.3B",1987,"Health Care","Medical/Dental Instruments","NASDAQ",14300,0.01,0,0,1.38,0.99,0.9,1.82958869029421,"xray"
7,"aaww","Atlas Air Worldwide Holdings",36.34,"$902.33M",2000,"Transportation","Transportation Services","NASDAQ",902.33,0.03,0,-0.01,2,0.9,0.76,1.82871025763821,"aaww"
1351,"siri","Sirius XM Holdings Inc.",4.16,"$20.29B",2000,"Consumer Services","Broadcasting","NASDAQ",20290,0,0,0,1.28,1.1,1.02,1.82813573590604,"siri"
935,"mat","Mattel, Inc.",33.7,"$11.48B",2000,"Consumer Non-Durables","Recreational Products/Toys","NASDAQ",11480,0.01,0.01,-0.01,1.24,1.12,0.97,1.82531819743296,"mat"
1390,"sq","Square, Inc.",12.04,"$4.11B",2015,"Technology","Computer Software: Prepackaged Software","NYSE",4110,-0.02,0.01,0.01,0.89,1.18,0.97,1.82186234242407,"sq"
1428,"swhc","Smith & Wesson Holding Corporation",28.84,"$1.62B",2000,"Capital Goods","Ordnance And Accessories","NASDAQ",1620,-0.03,0.01,0,2.05,1.16,0.98,1.81434738367289,"swhc"
145,"axp","American Express Company",64.79,"$59.85B",2000,"Finance","Finance: Consumer Services","NYSE",59850,0,0,0,1.11,1.16,1.04,1.8115570015417,"axp"
1561,"usb","U.S. Bancorp",43.4,"$74.28B",2000,"Finance","Major Banks","NYSE",74280,0,0,0,1.26,1.09,1.03,1.80759069975299,"usb"
